TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,G,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20120617,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.076729041666668,0.9005588750000001,2.3049137083333333,-9999,-9999,-9999,-9999,-9999,-9999,134.04356250000004,-9999,424.13179166666674,-9999,-9999,-9999,5.987875,-9999,100.1870625,25.98391666666666,11.385000000000002,-9999,2.6374375000000003,32.80474602023776,1.0956735915745088,17.812486068410326,3.0
20120618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.273514916666667,1.0727306875000002,2.4320918125,-9999,-9999,-9999,-9999,-9999,-9999,173.4362500000001,-9999,424.09231250000016,-9999,-9999,-9999,7.937291666666669,-9999,100.20727083333334,27.102166666666665,9.674000000000008,-9999,2.659541666666668,51.15076043128593,0.9297569586360068,18.15404207135008,3.0
20120619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.5778087291666667,1.2429530416666668,2.6276625208333333,-9999,-9999,-9999,-9999,-9999,-9999,216.125125,-9999,425.64662499999986,-9999,-9999,-9999,12.372187500000004,-9999,100.11210416666668,28.7811875,0.9740000000000004,-9999,2.797875,82.98558921995917,1.0537077953259781,18.959422002589573,3.0
20120620,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.530608562500001,1.20961675,2.595770895833333,-9999,-9999,-9999,-9999,-9999,-9999,210.05191666666667,-9999,425.57733333333334,-9999,-9999,-9999,11.442416666666665,-9999,100.21918750000003,28.50637499999999,3.6039999999999996,-9999,2.3853958333333334,79.52689906625939,0.9688045368145488,20.284721389856767,3.0
20120621,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.311983645833333,1.2167269166666663,2.4534934375000006,-9999,-9999,-9999,-9999,-9999,-9999,207.69222916666664,-9999,420.1148750000004,-9999,-9999,-9999,8.29170833333333,-9999,100.44664583333336,27.29222916666667,7.446000000000002,-9999,1.6305000000000007,63.445202756807106,0.58629466457413,15.867007402622054,3.0
20120622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2727152916666657,1.266155416666667,2.426054895833333,-9999,-9999,-9999,-9999,-9999,-9999,223.3229791666666,-9999,417.9342083333331,-9999,-9999,-9999,8.122333333333335,-9999,100.48272916666667,27.035166666666665,11.039999999999996,-9999,1.3222499999999997,67.22904550640592,0.4130099600136009,15.048492431388526,3.0
20120623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.3235646875,1.3437060416666666,2.4572081875,-9999,-9999,-9999,-9999,-9999,-9999,247.16802083333332,-9999,419.7975208333333,-9999,-9999,-9999,9.55014583333333,-9999,100.35962500000004,27.29139583333334,4.44,-9999,1.0541666666666665,78.92952147284689,0.4261486812695246,17.423389068373154,3.0
20120624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.3280194166666663,1.2654018125000002,2.459589625,-9999,-9999,-9999,-9999,-9999,-9999,223.80072916666663,-9999,420.95958333333306,-9999,-9999,-9999,9.065166666666668,-9999,100.35958333333336,27.331395833333332,5.274000000000002,-9999,1.4290625,73.06940126257685,0.4826900280072303,18.636080854429935,3.0
20120625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.09415175,1.0914049166666666,2.3072786875,-9999,-9999,-9999,-9999,-9999,-9999,172.85085416666664,-9999,418.65691666666703,-9999,-9999,-9999,6.186250000000001,-9999,100.35466666666667,26.018666666666665,12.936000000000005,-9999,1.0157083333333334,42.405849781358384,0.44600370085836893,15.796633071584006,3.0
20120626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0982204791666668,1.1135958750000003,2.308423375,-9999,-9999,-9999,-9999,-9999,-9999,182.66406250000003,-9999,418.20474999999993,-9999,-9999,-9999,6.989624999999998,-9999,100.29025,26.020166666666665,9.431999999999997,-9999,0.8590208333333328,46.436750258838146,0.39897931836725536,16.561592600084314,3.0
20120627,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.093964541666667,1.1785839375,2.3043093333333333,-9999,-9999,-9999,-9999,-9999,-9999,200.52360416666676,-9999,420.6643124999998,-9999,-9999,-9999,6.681333333333335,-9999,100.19093749999998,25.9795625,11.513999999999998,-9999,1.0447291666666665,51.06484573895771,0.13944695121937398,16.140977218716234,3.0
20120628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.023737354166668,0.882776625,2.2578448541666667,-9999,-9999,-9999,-9999,-9999,-9999,127.17908333333332,-9999,421.3467291666668,-9999,-9999,-9999,5.897791666666667,-9999,100.01637500000002,25.5800625,10.204,-9999,1.7786666666666668,29.305063822695274,0.7884157533526367,16.829867157332675,3.0
20120629,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0247563749999995,0.6961390208333333,2.257589625,-9999,-9999,-9999,-9999,-9999,-9999,91.18027083333335,-9999,424.8126458333332,-9999,-9999,-9999,5.324666666666668,-9999,100.07077083333336,25.58475000000001,18.959999999999976,-9999,1.87325,22.083292536425414,1.2632928662928935,18.13236761398767,3.0
20120630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0201320000000003,0.8243259166666665,2.252970625,-9999,-9999,-9999,-9999,-9999,-9999,117.08875,-9999,420.47395833333337,-9999,-9999,-9999,6.038875000000001,-9999,100.31891666666668,25.5313125,11.05900000000001,-9999,0.9218541666666664,27.36187327788606,0.8100963637493938,15.771119885768154,3.0
20120701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1880245833333336,1.3261760416666668,2.3603447499999994,-9999,-9999,-9999,-9999,-9999,-9999,244.25164583333333,-9999,420.0992291666669,-9999,-9999,-9999,7.530020833333332,-9999,100.36862500000002,26.46633333333334,13.253999999999996,-9999,0.7655000000000002,69.3774969927233,-0.288565928852383,17.727309800292932,3.0
20120702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1381094375000003,1.0793962291666668,2.3273044583333333,-9999,-9999,-9999,-9999,-9999,-9999,176.75087500000004,-9999,422.6895208333331,-9999,-9999,-9999,6.601979166666669,-9999,100.1649375,26.1899375,13.753999999999996,-9999,1.1398750000000004,50.05129431674634,0.07429467276439378,19.93946071754316,3.0
20120703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1523153124999994,0.6256105312499999,2.3359200000000007,-9999,-9999,-9999,-9999,-9999,-9999,80.98943750000002,-9999,429.2613124999999,-9999,-9999,-9999,5.476541666666668,-9999,99.80583333333334,26.28214583333333,39.76600000000001,-9999,0.8698541666666667,28.156439432047744,1.1258207261060478,9.05333627974581,3.0
20120704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0574967291666657,0.9379858749999996,2.2732317500000003,-9999,-9999,-9999,-9999,-9999,-9999,145.86335416666662,-9999,425.4820208333333,-9999,-9999,-9999,5.000083333333333,-9999,99.91516666666668,25.728625,23.767000000000003,-9999,1.3941875,36.55044582429378,0.2391226677851072,13.78857868689118,3.0
20120705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.081723979166666,1.120464583333333,2.2874049583333336,-9999,-9999,-9999,-9999,-9999,-9999,184.895125,-9999,422.3588958333336,-9999,-9999,-9999,6.169645833333332,-9999,100.21193750000002,25.84368749999999,9.318,-9999,0.8638333333333335,47.86086012191507,-0.20565953292537653,17.869943994535465,3.0
20120706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1502079374999994,1.2512078958333337,2.3308768333333334,-9999,-9999,-9999,-9999,-9999,-9999,220.30000000000004,-9999,420.70412500000015,-9999,-9999,-9999,6.698041666666667,-9999,100.30625,26.2350625,11.526,-9999,0.4787708333333334,61.99526348172929,-0.598333033720999,18.13887998939261,3.0
20120707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1381370833333317,1.0633905208333332,2.321982166666666,-9999,-9999,-9999,-9999,-9999,-9999,172.73299999999998,-9999,421.3472916666667,-9999,-9999,-9999,6.5523541666666665,-9999,100.17091666666666,26.159916666666664,10.347000000000003,-9999,1.2092708333333335,49.81546449047042,-0.18340712037245985,17.493766543177163,3.0
20120708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2408415416666654,1.154398020833333,2.3873593958333337,-9999,-9999,-9999,-9999,-9999,-9999,200.2336875,-9999,424.62083333333356,-9999,-9999,-9999,6.459104166666666,-9999,100.13889583333336,26.739604166666666,9.272999999999998,-9999,1.0813125,62.68320013135293,-0.5951688633500489,19.386990059540427,3.0
20120709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1893723750000014,1.1335452499999998,2.3531292708333336,-9999,-9999,-9999,-9999,-9999,-9999,193.39775,-9999,426.1849583333335,-9999,-9999,-9999,5.726041666666667,-9999,100.25549999999994,26.44516666666668,13.872999999999992,-9999,0.8486875000000004,57.02043081396001,-0.6222233226740533,18.13948691171079,3.0
20120710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2445580624999995,1.1103497083333334,2.3876430416666663,-9999,-9999,-9999,-9999,-9999,-9999,184.5948958333333,-9999,424.87075,-9999,-9999,-9999,7.203895833333334,-9999,100.28920833333328,26.75047916666667,10.091999999999997,-9999,0.6406041666666668,58.800163540158884,-0.5352232078005581,17.405431097068178,3.0
20120711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.184753979166666,1.1260415416666665,2.347850020833333,-9999,-9999,-9999,-9999,-9999,-9999,183.84072916666665,-9999,422.37195833333357,-9999,-9999,-9999,6.619395833333335,-9999,100.325875,26.40164583333333,11.122000000000005,-9999,0.942875,55.196739309869365,-0.6361335561450517,18.005821997097517,3.0
20120712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.187275854166668,1.0556796875000003,2.347933395833333,-9999,-9999,-9999,-9999,-9999,-9999,170.62474999999995,-9999,424.24314583333353,-9999,-9999,-9999,6.388041666666665,-9999,100.41925,26.393,13.885000000000007,-9999,0.944041666666667,53.84896539331505,-0.6541276077904922,20.26282517949043,3.0
20120713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.3563486666666664,1.2619902708333333,2.455212458333333,-9999,-9999,-9999,-9999,-9999,-9999,226.11749999999995,-9999,423.4408125,-9999,-9999,-9999,8.275875,-9999,100.36889583333333,27.321770833333336,5.849999999999999,-9999,0.7999166666666667,83.82442132947708,-1.2103828301778292,20.27753699863477,3.0
20120714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2627471666666668,1.201750395833333,2.3949621666666667,-9999,-9999,-9999,-9999,-9999,-9999,207.73914583333337,-9999,422.83441666666687,-9999,-9999,-9999,6.896333333333334,-9999,100.33560416666666,26.82727083333333,17.318999999999992,-9999,0.3710208333333333,65.34422061984522,-1.2387467798362075,20.367404212936414,3.0
20120715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.251753520833333,1.1250948958333336,2.3865089375,-9999,-9999,-9999,-9999,-9999,-9999,194.26199999999997,-9999,423.7071666666668,-9999,-9999,-9999,6.910249999999999,-9999,100.37043750000002,26.749000000000002,14.144000000000005,-9999,0.4060625,63.03809031610833,-1.1402510200674236,20.87529836786068,3.0
20120716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2659753958333337,1.147433333333333,2.393918208333333,-9999,-9999,-9999,-9999,-9999,-9999,196.63502083333333,-9999,423.3618749999998,-9999,-9999,-9999,7.258270833333333,-9999,100.36702083333334,26.79979166666667,14.732999999999995,-9999,0.9014791666666664,68.176538210281,-1.3910901678843768,19.646043450180365,3.0
20120717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.4041310416666675,1.3296897916666668,2.4799632291666667,-9999,-9999,-9999,-9999,-9999,-9999,248.45102083333336,-9999,426.14816666666667,-9999,-9999,-9999,9.091708333333337,-9999,100.31195833333332,27.51341666666667,5.234,-9999,1.1751458333333331,97.06776308836258,-1.950784778101169,22.554635429227872,3.0
20120718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.3733550208333334,1.1928113125000002,2.4603946875000005,-9999,-9999,-9999,-9999,-9999,-9999,208.75004166666668,-9999,427.526875,-9999,-9999,-9999,8.183312500000001,-9999,100.30147916666668,27.37975,8.869,-9999,1.0108541666666666,82.12106540748805,-1.6231715356863938,20.177011269312484,3.0
20120719,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.129268541666667,0.960188375,2.302780208333333,-9999,-9999,-9999,-9999,-9999,-9999,147.50577083333332,-9999,422.8393749999999,-9999,-9999,-9999,5.798625000000001,-9999,100.22964583333338,26.010375,11.610999999999995,-9999,1.1547916666666669,45.966964888265274,-1.043506474070627,17.133209785407892,3.0
20120720,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.127307708333334,0.5018114250000001,2.300575,-9999,-9999,-9999,-9999,-9999,-9999,61.29335416666667,-9999,425.45700000000005,-9999,-9999,-9999,5.933333333333334,-9999,100.10412499999997,25.997229166666674,18.695999999999994,-9999,2.4109583333333333,26.717950662498197,0.8249592409339116,21.5545071197778,3.0
20120721,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0634311875000004,0.6317727291666667,2.2579158124999994,-9999,-9999,-9999,-9999,-9999,-9999,81.59820833333332,-9999,425.35933333333327,-9999,-9999,-9999,4.9872708333333335,-9999,100.097125,25.61029166666667,17.469000000000012,-9999,2.7177499999999988,29.60142293659707,0.1324719016678494,25.838493936932483,3.0
20120722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0405095416666668,0.7225538333333333,2.2420035208333324,-9999,-9999,-9999,-9999,-9999,-9999,98.288,-9999,426.66279166666664,-9999,-9999,-9999,4.850979166666666,-9999,99.93397916666665,25.46941666666666,21.588999999999995,-9999,2.715770833333334,31.72436315685988,-0.3239403497941353,27.07313612045756,3.0
20120723,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.073191145833334,0.8940475416666667,2.2620867708333336,-9999,-9999,-9999,-9999,-9999,-9999,134.5224375,-9999,425.5129791666668,-9999,-9999,-9999,5.129541666666666,-9999,99.93522916666667,25.65283333333333,16.02699999999999,-9999,2.563520833333334,40.82928558659931,-1.217055162100398,26.861378126801494,3.0
20120724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2107999583333333,1.0378714375,2.3493845,-9999,-9999,-9999,-9999,-9999,-9999,167.103625,-9999,424.04247916666674,-9999,-9999,-9999,6.403062500000001,-9999,100.16785416666664,26.42422916666666,10.475000000000009,-9999,1.5028750000000004,58.50511862826972,-2.084212478055968,19.505602606681645,3.0
20120725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.086908479166667,1.0559884166666669,2.2685434375,-9999,-9999,-9999,-9999,-9999,-9999,167.79952083333333,-9999,420.5503333333332,-9999,-9999,-9999,5.626791666666667,-9999,100.39772916666668,25.708395833333334,12.727999999999994,-9999,1.1653125,50.117414288016384,-2.170911875766353,16.975496883862117,3.0
20120726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1346800208333336,1.121131875,2.298001333333333,-9999,-9999,-9999,-9999,-9999,-9999,189.37124999999997,-9999,422.5332291666666,-9999,-9999,-9999,5.765458333333334,-9999,100.32627083333334,25.9670625,12.197999999999995,-9999,1.1376875,59.36429849540714,-2.8503254657749117,18.200891142462453,3.0
20120727,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.101093125,0.8618018750000002,2.2755105416666668,-9999,-9999,-9999,-9999,-9999,-9999,125.2766875,-9999,424.5267291666665,-9999,-9999,-9999,5.5116875,-9999,100.07027083333332,25.77504166666667,14.565999999999995,-9999,0.9694374999999998,42.970094111957906,-1.5234416982017585,15.610658690295464,3.0
20120728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1496545416666666,0.9418793124999998,2.30552575,-9999,-9999,-9999,-9999,-9999,-9999,146.5764583333333,-9999,426.308520833333,-9999,-9999,-9999,5.565812500000002,-9999,99.86775,26.0408125,17.348999999999997,-9999,1.5063958333333334,51.064775390633656,-2.1830808208822705,21.53728405431518,3.0
20120729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.091478166666667,0.4237940375,2.267282291666666,-9999,-9999,-9999,-9999,-9999,-9999,48.93808333333333,-9999,426.55722916666696,-9999,-9999,-9999,4.773979166666667,-9999,99.67374999999998,25.7095,28.020000000000003,-9999,2.5778958333333333,24.236475425186104,0.061398404912477875,28.4799596006155,3.0
20120730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0392776041666667,0.4689437708333335,2.2325471041666667,-9999,-9999,-9999,-9999,-9999,-9999,55.49795833333332,-9999,424.48162499999984,-9999,-9999,-9999,5.068145833333332,-9999,99.54295833333332,25.399416666666664,18.059000000000005,-9999,3.7643541666666667,23.300844686564346,0.19785411228227906,47.55949098748831,3.0
20120731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.134511937500001,0.7958422500000001,2.2926817500000003,-9999,-9999,-9999,-9999,-9999,-9999,115.11466666666666,-9999,428.0306041666668,-9999,-9999,-9999,5.673416666666667,-9999,99.58668749999997,25.93783333333334,18.035,-9999,3.8193958333333327,42.91093116521492,-1.8392469029045813,48.18140212283323,3.0
20120801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0857146666666657,0.8315264791666666,2.26018375,-9999,-9999,-9999,-9999,-9999,-9999,119.88312500000002,-9999,424.4135416666664,-9999,-9999,-9999,5.179479166666668,-9999,99.67229166666668,25.648541666666667,24.09,-9999,4.222458333333335,41.21766078135188,-1.8649259683012411,54.2572457884554,3.0
20120802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2214137916666665,1.0321879166666668,2.3460277083333336,-9999,-9999,-9999,-9999,-9999,-9999,165.716625,-9999,425.11222916666657,-9999,-9999,-9999,6.503520833333333,-9999,99.832875,26.41058333333334,13.401000000000002,-9999,4.015166666666668,60.33353752727229,-3.0931987399242096,49.92031948774047,3.0
20120803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2391927499999995,0.9936719791666668,2.3562308541666663,-9999,-9999,-9999,-9999,-9999,-9999,155.04870833333334,-9999,425.02399999999983,-9999,-9999,-9999,6.413979166666665,-9999,99.97254166666664,26.501229166666675,12.132000000000007,-9999,3.267083333333334,59.95220955716689,-3.1270497101070003,42.462440554004004,3.0
20120804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1503027708333327,0.9387286458333334,2.2983356041666667,-9999,-9999,-9999,-9999,-9999,-9999,145.43645833333338,-9999,425.08485416666684,-9999,-9999,-9999,5.710208333333332,-9999,100.00322916666664,25.993791666666667,11.595,-9999,2.8465000000000007,52.13902810682546,-2.988773564538741,38.758435894469955,3.0
20120805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1675206666666664,0.9583316875000002,2.3079171458333336,-9999,-9999,-9999,-9999,-9999,-9999,148.2803125,-9999,425.5126041666665,-9999,-9999,-9999,6.087395833333335,-9999,100.07879166666667,26.07127083333335,11.962000000000005,-9999,2.7073125000000005,56.242218085856344,-3.2630555090783453,38.1879235602391,3.0
20120806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2081969375,0.8314717083333334,2.3329600416666665,-9999,-9999,-9999,-9999,-9999,-9999,121.25312499999997,-9999,426.85166666666674,-9999,-9999,-9999,6.7748125,-9999,100.141,26.29881250000001,6.338000000000003,-9999,2.289875,51.44038313690092,-2.413131670044168,33.91922955662453,3.0
20120807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.122611229166667,0.8172314687500001,2.2772216666666667,-9999,-9999,-9999,-9999,-9999,-9999,119.2075625,-9999,426.8033541666664,-9999,-9999,-9999,5.270520833333333,-9999,100.15654166666668,25.80939583333333,14.754999999999995,-9999,2.777145833333334,45.711519852740324,-2.704253704761441,37.95590345345679,3.0
20120808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.135873375,0.9653116145833333,2.2843821250000005,-9999,-9999,-9999,-9999,-9999,-9999,153.65383333333332,-9999,422.9014374999999,-9999,-9999,-9999,6.1843125,-9999,100.148,25.868416666666665,16.958,-9999,2.7774374999999987,55.484593846261035,-3.3979739696315088,40.5016547697634,3.0
20120809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.360910125,1.1643016458333333,2.4261935208333334,-9999,-9999,-9999,-9999,-9999,-9999,201.041125,-9999,424.44102083333314,-9999,-9999,-9999,8.803020833333333,-9999,100.1994375,27.104687500000008,3.568,-9999,2.3038541666666665,85.88009197345093,-4.679165142872108,38.459510728311464,3.0
20120810,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2377670208333345,1.1205106875000002,2.3473175208333332,-9999,-9999,-9999,-9999,-9999,-9999,189.68558333333337,-9999,422.2674374999999,-9999,-9999,-9999,6.295458333333335,-9999,100.36914583333336,26.43164583333333,14.334000000000007,-9999,1.6462499999999995,71.0014298758974,-5.276139989444023,35.21954654465846,3.0
20120811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.2984407708333325,1.2851557916666667,2.3837689375,-9999,-9999,-9999,-9999,-9999,-9999,236.66614583333327,-9999,420.2356458333332,-9999,-9999,-9999,7.826812499999999,-9999,100.47497916666664,26.725020833333332,9.013000000000002,-9999,1.5025624999999998,90.12479043049684,-6.373133750258095,37.51170188985492,3.0
20120812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.283002520833335,1.2436458479166663,2.3728623541666667,-9999,-9999,-9999,-9999,-9999,-9999,227.12864583333337,-9999,419.31329166666666,-9999,-9999,-9999,7.959229166666668,-9999,100.34431250000002,26.632375,5.759,-9999,1.4711041666666664,88.44223620264334,-6.069660514721779,33.62852497048276,3.0
20120813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1272304166666665,0.7589465952083336,2.273528020833334,-9999,-9999,-9999,-9999,-9999,-9999,104.45406249999996,-9999,424.0206875000003,-9999,-9999,-9999,5.969166666666667,-9999,100.1801875,25.78495833333333,9.727,-9999,1.4323333333333326,44.17090991673769,-2.6192974221844123,27.973414141212587,3.0
