TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20120101,-9999,-9999,-9999,-9999,-9999,59.68115549361702,6.71326595744681,328.7837021276596,322.7136170212767,119.12456321276592,10.820080352765956,2.2213998723404256,69.06610638297872,-9999,1.103549143617021,0.0,1.4421029148936175,1.5139021470212763,1.967408723404256,0.8846744680851066,4.5312361702127655,6.153512765957447,-9999,19.828021276595745,-9999,0.26611606382978725,0.7172754893617022,1.1550717021276595,-9999,-9999,-9999,-9999,-9999,-9999,60.68074468085107,6.71326595744681,328.7837021276596,322.7136170212767,119.12456321276592,10.820080352765956,2.2217021276595754,69.06610638297872,101.5645744680851,1.1034893617021275,0.0,-9999,1.1229148936170217,77.31348300698504,-0.3693188886530034,-36.983198022735394,3.0
20120102,-9999,-9999,-9999,-9999,-9999,77.9083555625,9.467251770833334,335.6288333333334,330.509375,149.24624793125,14.15486669104167,3.3469172916666667,63.61014583333334,-9999,2.6671034166666665,0.0,2.1436389166666667,2.1530383333333334,2.365860416666666,2.0695610416666668,4.503185416666666,6.037064583333333,-9999,19.843625,-9999,0.3337808750000001,0.7233381875,1.2612674999999998,-9999,-9999,-9999,-9999,-9999,-9999,79.03681250000002,9.467251770833334,335.6288333333334,330.509375,149.24624793125,14.15486669104167,3.3478958333333337,63.61014583333334,100.54925000000004,2.6671458333333327,0.0,-9999,2.7073125000000005,76.94564347040392,-0.209062108082854,-20.43138534222579,3.0
20120103,-9999,-9999,-9999,-9999,-9999,124.46371747916665,16.41798770833334,337.64089583333333,332.32083333333344,229.0902220354168,22.64514556562501,4.67608625,45.67760416666668,-9999,3.174104672916666,0.0,2.282612839583334,2.2295212083333342,2.566549875000001,1.9109445833333336,4.565539583333333,5.991666666666667,-9999,19.743479166666663,-9999,0.34650441666666665,0.8016567916666665,1.2930062499999997,-9999,-9999,-9999,-9999,-9999,-9999,125.62722916666664,16.41798770833334,337.64089583333333,332.32083333333344,229.0902220354168,22.64514556562501,4.6742083333333335,45.67760416666668,100.91137500000004,3.1741458333333337,0.0,-9999,2.1197291666666667,85.6635661530823,-0.3524961170895781,-26.752752619686827,3.0
20120104,-9999,-9999,-9999,-9999,-9999,133.65404160416668,18.308407291666672,334.62389583333334,329.1525000000001,241.71499780395837,24.41616392645833,3.783334041666667,54.41662500000001,-9999,2.338726395833333,0.0,2.7289441458333332,2.849843916666668,3.04511125,2.1480960416666663,4.6307874999999985,5.985516666666667,-9999,19.696270833333326,-9999,0.31838485416666673,0.8175506041666668,1.2388858333333337,-9999,-9999,-9999,-9999,-9999,-9999,134.77583333333334,18.308407291666672,334.62389583333334,329.1525000000001,241.71499780395837,24.41616392645833,3.784145833333333,54.41662500000001,100.26349999999998,2.338770833333333,0.0,-9999,2.1494375,86.87200374678751,-0.42675818226541795,-19.65724396225639,3.0
20120105,-9999,-9999,-9999,-9999,-9999,137.3450833333333,19.32410041666667,335.72114583333337,331.8127083333333,245.57378545,25.342038491249994,4.592794166666668,41.738854166666655,-9999,2.9077251895833336,0.0,2.0252988124999995,2.0121259583333333,2.1710726875,2.257192354166667,4.677502083333333,6.041625000000002,-9999,19.5754375,-9999,0.32412716666666674,0.8377154166666666,1.2716018749999998,-9999,-9999,-9999,-9999,-9999,-9999,138.54879166666663,19.32410041666667,335.72114583333337,331.8127083333333,245.57378545,25.342038491249994,4.595458333333333,41.738854166666655,101.15897916666664,2.90775,0.0,-9999,3.3852499999999988,87.04842435491408,-0.47655676363213795,-30.554418835936374,3.0
20120106,-9999,-9999,-9999,-9999,-9999,126.65151375,17.573941645833333,333.22147916666665,327.67833333333334,230.15702568958335,23.68965609645834,4.015827083333334,50.27450000000001,-9999,2.1558522458333336,0.0,1.9789947708333333,2.160690208333333,2.3533012747916664,1.014277291666667,4.480014583333333,5.970716666666665,-9999,19.431229166666654,-9999,0.31234160416666656,0.8256847916666669,1.2269264583333332,-9999,-9999,-9999,-9999,-9999,-9999,127.863625,17.573941645833333,333.22147916666665,327.67833333333334,230.15702568958335,23.68965609645834,4.0140416666666665,50.27450000000001,101.75929166666664,2.1558541666666677,0.0,-9999,1.3702708333333335,84.23803178987389,-0.373416130408024,-36.714812064260784,3.0
20120107,-9999,-9999,-9999,-9999,-9999,142.18927333333338,19.959166666666672,335.07766666666663,330.55124999999987,253.1628957479168,26.138915944999994,4.4956008333333335,44.85068749999999,-9999,2.737743625,0.0,2.1291453541666665,2.135490625000001,2.3973521041666674,1.9142179166666664,4.482091666666666,5.907287499999998,-9999,19.384375,-9999,0.3238142916666666,0.8431472916666669,1.2623108333333335,-9999,-9999,-9999,-9999,-9999,-9999,143.44406250000003,19.959166666666672,335.07766666666663,330.55124999999987,253.1628957479168,26.138915944999994,4.494729166666667,44.85068749999999,102.12958333333334,2.7377291666666665,0.0,-9999,2.6724166666666678,84.50633730843606,-0.3910266370312067,-37.59572187020103,3.0
20120108,-9999,-9999,-9999,-9999,-9999,137.33631291666669,19.098374791666664,330.6622916666667,324.47229166666665,247.28482671250003,25.507239819375,3.8342264583333336,50.21129166666666,-9999,1.498940910416666,0.0,1.790413166666667,1.9434582083333336,2.131516270833333,0.4772087499999998,4.324929166666667,5.843866666666668,-9999,19.25177083333332,-9999,0.2889204791666667,0.8360241666666668,1.183980208333333,-9999,-9999,-9999,-9999,-9999,-9999,138.57539583333335,19.098374791666664,330.6622916666667,324.47229166666665,247.28482671250003,25.507239819375,3.8325,50.21129166666666,102.40335416666667,1.4989583333333332,0.0,-9999,1.8004375,85.24835199995191,-0.4546745595330601,-40.038958943981,3.0
20120109,-9999,-9999,-9999,-9999,-9999,131.98515229166665,18.280273541666666,337.6438125,331.1918750000001,238.83866406458333,24.45455673020833,3.2760518750000003,60.48652083333331,-9999,2.7240274039583325,0.0,3.8230730208333332,3.9548629999999996,3.827729479166665,3.1518784791666667,4.415866666666665,5.750037499999999,-9999,19.391916666666656,-9999,0.32956847916666665,0.8259975,1.2630870833333334,-9999,-9999,-9999,-9999,-9999,-9999,133.11987499999998,18.280273541666666,337.6438125,331.1918750000001,238.83866406458333,24.45455673020833,3.276125,60.48652083333331,101.80152083333333,2.724,0.0,-9999,1.040166666666667,83.29236360343772,-0.4259490943159839,-37.80084612737418,3.0
20120110,-9999,-9999,-9999,-9999,-9999,117.00256535416666,16.03653229166667,337.1374375,330.94479166666656,216.36633651250008,21.96497927,3.406085479166667,62.24339583333333,-9999,2.7094855,0.0,3.6956983333333318,3.82820875,3.6991458541666655,3.1081875,4.676614583333335,5.857300000000001,-9999,19.335041666666665,-9999,0.3357598124999999,0.8212622916666666,1.2648618749999998,-9999,-9999,-9999,-9999,-9999,-9999,118.09854166666668,16.03653229166667,337.1374375,330.94479166666656,216.36633651250008,21.96497927,3.4073750000000005,62.24339583333333,101.67287500000003,2.7095000000000007,0.0,-9999,1.2105833333333331,75.97810841871377,-0.4267317952666326,-33.39854259715446,3.0
20120111,-9999,-9999,-9999,-9999,-9999,95.19128891666668,12.452057708333333,337.47595833333327,331.85104166666656,181.3467959195833,17.837465099375,3.1298854374999987,59.480958333333334,-9999,2.9137236458333327,0.0,3.521679833333333,3.681469639583333,3.949364166666667,2.879481854166667,5.029297916666667,5.952533333333332,-9999,19.349520833333337,-9999,0.32554979166666664,0.7152346875000002,1.2722635416666668,-9999,-9999,-9999,-9999,-9999,-9999,96.33779166666667,12.452057708333333,337.47595833333327,331.85104166666656,181.3467959195833,17.837465099375,3.1308749999999987,59.480958333333334,100.99539583333336,2.9137916666666666,0.0,-9999,2.3559375,79.1951315358163,-0.2458618291728124,-24.15311615742033,3.0
20120112,-9999,-9999,-9999,-9999,-9999,144.65852854166673,20.747781666666665,324.9945833333332,319.7454166666667,255.30934163749995,26.698127924791667,3.864388125,41.96320833333333,-9999,0.3687912604166668,0.0,1.3724160416666666,1.556084375,2.0001782541666677,0.0620195833333333,4.7653875,6.0665875,-9999,19.131250000000005,-9999,0.2451864375,0.8496347916666664,1.1088814583333328,-9999,-9999,-9999,-9999,-9999,-9999,145.907,20.747781666666665,324.9945833333332,319.7454166666667,255.30934163749995,26.698127924791667,3.8626041666666664,41.96320833333333,101.8477291666667,0.3687916666666672,0.0,-9999,1.5755625,87.40894753318425,-0.7400858462046438,-33.8726758329093,3.0
20120113,-9999,-9999,-9999,-9999,-9999,142.27165645833338,20.059127916666668,327.6061041666666,321.9889583333333,252.60281431062504,26.23275318913125,3.733912708333334,54.2649375,-9999,0.8055582708333332,0.0,1.7514477083333335,2.0108558291666667,2.200266958333333,0.41627770833333394,4.398543749999999,5.9086166666666635,-9999,19.036187500000008,-9999,0.28780422916666665,0.8457014583333332,1.147766041666667,-9999,-9999,-9999,-9999,-9999,-9999,143.5072708333333,20.059127916666668,327.6061041666666,321.9889583333333,252.60281431062504,26.23275318913125,3.732583333333334,54.2649375,101.05141666666664,0.805520833333333,0.0,-9999,1.5121666666666664,79.56590743126456,-0.4982076917218628,-20.088360525205893,3.0
20120114,-9999,-9999,-9999,-9999,-9999,146.75840687500005,20.726886666666665,326.01764583333335,320.88166666666666,259.319403025,27.059731633541674,3.8351617500000006,48.20762500000001,-9999,0.7616191041666658,0.0,0.85910625,0.90149625,1.5279471666666666,-0.5567458333333333,4.2139250000000015,5.764870833333334,-9999,19.012333333333334,-9999,0.2663572708333333,0.8485120833333335,1.1373899999999997,-9999,-9999,-9999,-9999,-9999,-9999,147.97941666666662,20.726886666666665,326.01764583333335,320.88166666666666,259.319403025,27.059731633541674,3.832999999999999,48.20762500000001,101.06383333333332,0.7616250000000004,0.0,-9999,2.1384583333333342,85.3034414384418,-0.4904343688936114,-20.503218702705073,3.0
20120115,-9999,-9999,-9999,-9999,-9999,107.47012477083332,14.434195208333335,323.226,317.72312499999987,199.8839291522916,20.044940286179315,3.1193227083333337,55.10360416666666,-9999,0.0497896041666667,0.0,0.8779718750000002,1.0580356666666668,1.2977352916666665,-0.28165541666666644,3.9946875000000013,5.627541666666665,-9999,18.856937499999994,-9999,0.24323027083333335,0.8013797916666667,1.0916214583333332,-9999,-9999,-9999,-9999,-9999,-9999,108.66314583333332,14.434195208333335,323.226,317.72312499999987,199.8839291522916,20.044940286179315,3.1170624999999994,55.10360416666666,101.11597916666665,0.049750000000000204,0.0,-9999,1.5751666666666673,77.78538247874327,-0.5736747274788015,-20.07377432735096,3.0
20120116,-9999,-9999,-9999,-9999,-9999,51.67401885416669,5.751165625,326.8528958333333,320.60041666666666,107.04401330375003,10.139055617083333,2.9415835625000004,57.80949999999998,-9999,0.705238875,0.0,1.1308843749999995,1.1899935416666667,1.5461857791666669,0.34347937500000025,3.8232875,5.42823125,-9999,18.964541666666655,-9999,0.2520691666666666,0.6833453125000001,1.1292047916666668,-9999,-9999,-9999,-9999,-9999,-9999,52.72510416666668,5.751165625,326.8528958333333,320.60041666666666,107.04401330375003,10.139055617083333,2.9418125000000006,57.80949999999998,101.38039583333335,0.7052291666666668,0.0,-9999,1.8557708333333331,71.36631106014453,-0.1967986108730312,-25.560927076290287,3.0
20120117,-9999,-9999,-9999,-9999,-9999,133.33837212499995,18.44362333333333,335.5562708333334,329.23104166666667,239.98583180375,24.423039236225833,3.7624052083333335,50.86097916666667,-9999,2.2914739770833332,0.0,3.370273333333333,3.4632485416666667,3.4389018541666663,2.936964604166667,4.0704375000000015,5.305833333333333,-9999,19.090895833333335,-9999,0.3028247499999999,0.813475,1.2314362499999998,-9999,-9999,-9999,-9999,-9999,-9999,134.51241666666664,18.44362333333333,335.5562708333334,329.23104166666667,239.98583180375,24.423039236225833,3.763375,50.86097916666667,101.5261875,2.291479166666666,0.0,-9999,1.7228333333333337,86.10968045900907,-0.4483062911434431,-29.5569212256062,3.0
20120118,-9999,-9999,-9999,-9999,-9999,134.3946295833333,18.96723770833333,324.7816666666667,318.5652083333333,241.32931734604148,25.151549070833337,2.7493213125,64.70243750000002,-9999,0.08411549999999986,0.0,1.7816994166666662,1.968360625,2.2469985416666667,0.09001895833333412,4.277020833333334,5.473508333333334,-9999,19.129020833333346,-9999,0.2560422291666667,0.835625,1.0982462499999996,-9999,-9999,-9999,-9999,-9999,-9999,135.58589583333335,18.96723770833333,324.7816666666667,318.5652083333333,241.32931734604148,25.151549070833337,2.7482291666666665,64.70243750000002,101.90381249999996,0.08408333333333373,0.0,-9999,1.2283125,78.44463340253908,-0.5236023489332896,-29.23495966194881,3.0
20120119,-9999,-9999,-9999,-9999,-9999,106.54308791666666,14.54458875,336.4147499999999,331.3425000000001,202.92037485625005,20.615562480416667,3.0473751875,65.39635416666668,-9999,2.7866741875000005,0.0,2.8918266666666663,3.008568541666666,3.0540958,2.7990327083333324,4.172814583333333,5.439756249999999,-9999,19.350062499999996,-9999,0.344284875,0.7880170833333331,1.2718039583333332,-9999,-9999,-9999,-9999,-9999,-9999,107.55666666666669,14.54458875,336.4147499999999,331.3425000000001,202.92037485625005,20.615562480416667,3.0481875,65.39635416666668,102.02291666666672,2.786666666666667,0.0,-9999,2.0626249999999993,71.85193648889486,-0.3731632596938692,-29.93643039170298,3.0
20120120,-9999,-9999,-9999,-9999,-9999,15.860486041666665,-0.02737395833333333,329.6081041666667,327.31749999999994,39.600129389583344,1.869497048333333,1.1201887708333336,84.59577083333333,-9999,2.0574020833333333,13.6,2.5738354166666664,2.6973458333333338,3.235843749999999,2.7985375,4.622791666666667,5.5183125,-9999,20.4548125,-9999,0.287284875,0.4661433541666666,1.21371125,-9999,-9999,-9999,-9999,-9999,-9999,16.639687499999994,-0.02737395833333333,329.6081041666667,327.31749999999994,39.600129389583344,1.869497048333333,1.120583333333333,84.59577083333333,101.73220833333332,2.057395833333333,13.6,-9999,3.1343541666666663,54.60561917340169,-0.13771966618388096,-22.168477625485878,3.0
20120121,-9999,-9999,-9999,-9999,-9999,18.91357315833334,0.006366645833333351,331.0063125,327.4789583333333,44.69899490624999,2.0223640187499994,1.1141547291666667,84.35035416666666,-9999,2.076678333333333,14.6,2.3880250000000003,2.4403312500000003,2.8734708333333328,2.7986270833333333,4.4747104166666665,5.5262812499999985,-9999,22.946,-9999,0.2876378541666668,0.491345875,1.2148933333333336,-9999,-9999,-9999,-9999,-9999,-9999,19.499541666666673,0.006366645833333351,331.0063125,327.4789583333333,44.69899490624999,2.0223640187499994,1.1147291666666668,84.35035416666666,101.51495833333333,2.0766875,14.6,-9999,1.9884791666666668,55.192989949695004,-0.12035602065636072,-19.05512826961407,3.0
20120122,-9999,-9999,-9999,-9999,-9999,39.304658,1.1465004166666664,336.82370833333334,332.46416666666664,87.86256661708332,5.302096306041668,0.8235954166666667,89.65545833333331,-9999,3.1398061875,6.9,3.3651945833333325,3.375484791666666,3.5657375000000013,3.7701020833333327,4.456195833333333,5.331089583333333,-9999,24.759354166666665,-9999,0.3273237083333333,0.633509875,1.2855110416666669,-9999,-9999,-9999,-9999,-9999,-9999,40.260125,1.1465004166666664,336.82370833333334,332.46416666666664,87.86256661708332,5.302096306041668,0.8241458333333335,89.65545833333331,100.80479166666667,3.1398541666666677,6.9,-9999,2.4146666666666667,53.00873933256271,-0.18964803960194,-13.274764613066935,3.0
20120123,-9999,-9999,-9999,-9999,-9999,37.62473437916667,1.0154606333333336,331.934,327.06875000000014,81.61930509166669,3.6858782539583337,0.9448734583333334,87.69014583333336,-9999,2.0180692339583333,8.1,2.4276039583333344,2.4506537500000003,2.7760750000000005,2.920158145833333,4.417183333333333,5.383429166666667,-9999,24.20862500000001,-9999,0.2920454791666666,0.633756875,1.213040625,-9999,-9999,-9999,-9999,-9999,-9999,38.625375,1.0154606333333336,331.934,327.06875000000014,81.61930509166669,3.6858782539583337,0.9447916666666668,87.69014583333336,100.50604166666665,2.0180625,8.1,-9999,2.181458333333334,58.38139157769559,-0.2193035229175664,-15.138940873384259,3.0
20120124,-9999,-9999,-9999,-9999,-9999,162.17993499999997,84.08635145833334,320.9392291666666,314.97124999999994,308.2937228479166,169.57754877083337,1.3515396041666663,78.69808333333334,-9999,-1.0240055854166668,7.1,1.5058322916666669,1.6397999999999997,2.1445577083333327,1.5098167916666665,4.202827083333333,5.288272916666667,-9999,25.208729166666675,-9999,0.2040082291666666,0.8653168750000003,1.0208847916666666,-9999,-9999,-9999,-9999,-9999,-9999,161.83131249999997,84.08635145833334,320.9392291666666,314.97124999999994,308.2937228479166,169.57754877083337,1.3511458333333335,78.69808333333334,100.89929166666668,-1.0240208333333336,7.1,-9999,1.749270833333333,75.16893462321353,-0.7263263384864395,-14.019806351960321,3.0
20120125,-9999,-9999,-9999,-9999,-9999,161.50628479166662,20.68322145833333,330.64102083333336,324.6245833333333,291.11719591666673,38.19249642354167,2.6305496458333333,66.74583333333335,-9999,1.2860108354166666,0.0,2.431261375,2.622836458333333,2.9670775000000003,3.050461895833333,4.102197916666668,5.1616333333333335,-9999,24.421875,-9999,0.2768798958333333,0.8664043750000001,1.1685143750000002,-9999,-9999,-9999,-9999,-9999,-9999,162.64327083333333,20.68322145833333,330.64102083333336,324.6245833333333,291.11719591666673,38.19249642354167,2.630124999999999,66.74583333333335,100.644875,1.285958333333333,0.0,-9999,1.81675,84.20074633718639,-0.4977154621977317,-15.263449602905073,3.0
20120126,-9999,-9999,-9999,-9999,-9999,161.94136958333328,11.501216041666673,323.7004583333333,318.433125,288.29898820875,16.954607004374996,2.8600253541666665,57.01808333333332,-9999,0.07104130208333312,0.0,1.1308945125,1.440284041666667,2.111104375,1.4911917874999998,4.258814583333334,5.2698166666666655,-9999,23.60885416666667,-9999,0.2328911041666667,0.8841864583333332,1.0884362500000002,-9999,-9999,-9999,-9999,-9999,-9999,163.26220833333332,11.501216041666673,323.7004583333333,318.433125,288.29898820875,16.954607004374996,2.8590625000000003,57.01808333333332,101.20527083333336,0.0710625000000002,0.0,-9999,2.276875,85.35268615522286,-0.6442958500678363,-16.100381393250046,3.0
20120127,-9999,-9999,-9999,-9999,-9999,153.72268104166668,11.03624375,319.4794375,313.8389583333333,279.55100757729167,16.450188709613126,2.524571916666667,62.26802083333333,-9999,-0.989724166666667,0.0,0.7517822291666669,1.015298535416667,1.5821991666666664,1.3492912395833332,3.998122916666668,5.24410625,-9999,22.18283333333333,-9999,0.2175230625000001,0.8628035416666667,1.028225416666667,-9999,-9999,-9999,-9999,-9999,-9999,155.0061041666667,11.03624375,319.4794375,313.8389583333333,279.55100757729167,16.450188709613126,2.5237916666666664,62.26802083333333,101.45093750000002,-0.9897708333333338,0.0,-9999,1.788354166666667,78.20959695187963,-0.4452548953914973,-11.973579671545785,3.0
