TIMESTAMP,NEE,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,G,WTD,SWC,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,SWC_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20170111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5977912291666666,0.6479391666666667,1.6170739583333331,-9999,-9999,-9999,-9999,-9999,71.24883333333334,-9999,372.8618541666663,-9999,-9999,-9999,-9999,4.7588125,-9999,100.88339583333335,17.761729166666665,0.6300000000000001,-9999,-9999,-9999,4.583645833333335,-61.11332201864602,1.4821736965193943,26.389584583793297,3.0
20170112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6416011666666667,0.6320322916666666,1.734101916666667,-9999,-9999,-9999,-9999,-9999,70.38816666666666,-9999,393.27352083333335,-9999,-9999,-9999,-9999,4.690125,-9999,101.30337499999996,19.064104166666667,2.6820000000000004,-9999,-9999,-9999,3.683770833333333,-53.75800903296915,1.293480605241634,34.167628382187345,3.0
20170113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3995979583333333,0.613601875,1.0868262083333335,-9999,-9999,-9999,-9999,-9999,59.77522916666667,-9999,368.6358958333335,-9999,-9999,-9999,-9999,4.308520833333334,-9999,102.35495833333334,11.507062500000005,1.773,-9999,-9999,-9999,2.3501458333333334,-65.48409624909429,1.9457060769303456,55.137103893929265,3.0
20170114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3351376666666666,0.6244227083333332,0.9136750833333336,-9999,-9999,-9999,-9999,-9999,57.17479166666666,-9999,342.87864583333334,-9999,-9999,-9999,-9999,4.296916666666667,-9999,102.4316875,9.144875,1.305,-9999,-9999,-9999,1.6612291666666663,-70.25699577964924,2.4449232673182606,53.144769433095426,3.0
20170115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3667574791666666,0.6674437499999999,0.9984726041666668,-9999,-9999,-9999,-9999,-9999,88.60649999999998,-9999,343.82902083333346,-9999,-9999,-9999,-9999,4.246270833333334,-9999,101.85443750000003,10.228020833333334,0.021,-9999,-9999,-9999,1.63575,-82.43901413102529,2.2657462165501427,50.38442599239335,3.0
20170116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5317276666666667,0.646213625,1.4406235208333331,-9999,-9999,-9999,-9999,-9999,78.01383333333331,-9999,370.5453333333333,-9999,-9999,-9999,-9999,4.35375,-9999,101.09495833333334,15.800583333333336,9.333,-9999,-9999,-9999,3.1415208333333333,-81.46505103916459,1.579948519129163,32.96271717038011,3.0
20170117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.42181852083333343,0.6418725416666667,1.1464888333333334,-9999,-9999,-9999,-9999,-9999,76.4534375,-9999,347.6805625,-9999,-9999,-9999,-9999,4.6230625000000005,-9999,101.34350000000002,12.304916666666667,0.453,-9999,-9999,-9999,1.6442916666666667,-76.23896554348575,1.9004609137117745,35.764700091974504,3.0
20170118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3425489166666667,0.5447748749999999,0.9336965625,-9999,-9999,-9999,-9999,-9999,43.43139583333333,-9999,346.15114583333343,-9999,-9999,-9999,-9999,4.342395833333334,-9999,101.41702083333335,9.477312499999998,4.994999999999998,-9999,-9999,-9999,1.5305208333333338,-65.43558391511338,2.289148176195265,42.66201438457851,3.0
20170119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4595240833333334,0.4692659375,1.2475620208333331,-9999,-9999,-9999,-9999,-9999,22.86750000000001,-9999,384.73387499999984,-9999,-9999,-9999,-9999,4.160708333333333,-9999,100.37247916666666,13.576520833333335,5.4540000000000015,-9999,-9999,-9999,1.6685625000000002,-83.35797601648108,1.9383673495098588,28.704891830000967,3.0
20170120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5311391041666665,0.7164943750000002,1.4391086666666666,-9999,-9999,-9999,-9999,-9999,130.60120833333335,-9999,347.9691458333332,-9999,-9999,-9999,-9999,4.880145833333333,-9999,99.90291666666668,15.80770833333333,0.18600000000000005,-9999,-9999,-9999,3.0695416666666677,-101.87845874014437,1.6668273142384724,27.455338146137425,3.0
